Country,Year,Sampling Point Id,Air Quality Station EoI Code,Longitude,Latitude,Altitude,Air Quality Station Area,Air Quality Station Type
Italy,2014,SPO.IT1666A_9_chemi_2009-05-01_00:00:00,IT1666A,18.0297,40.4044,10.0,Suburban,Background
Italy,2018,SPO.IT1044A_9_chemi_2001-01-01_00:00:00,IT1044A,12.5756,44.0522,3.0,Urban,Traffic
Italy,2019,SPO.IT0895A_9_chemi_1994-01-01_00:00:00,IT0895A,12.1867,44.4286,4.0,Urban,Traffic
Italy,2013,SPO.IT2102A_9_chemi_2011-09-30_00:00:00,IT2102A,8.4157,45.8988,259.0,Urban,Traffic
Italy,2013,SPO.IT1523A_9_chemi_2002-03-17_00:00:00,IT1523A,8.2055,44.9089,150.0,Urban,Background
Italy,2013,SPO.IT1128A_9_chemi_2008-05-20_00:00:00,IT1128A,7.658,45.1546,257.0,Suburban,Background
Italy,2014,SPO.IT1818A_9_chemi_2009-07-01_00:00:00,IT1818A,16.5603,40.8278,100.0,Suburban,Traffic
Italy,2020,SPO.IT2066A_9_chemi_2009-06-20_00:00:00,IT2066A,12.5572,43.3583,475.0,Suburban,Industrial
Italy,2020,SPO.IT1900A_9_chemi_2008-01-01_00:00:00,IT1900A,12.7078,42.9517,234.0,Urban,Traffic
Italy,2015,SPO.IT1823A_9_chemi_2009-07-01_00:00:00,IT1823A,16.9197,40.9533,100.0,Suburban,Background
Italy,2023,SPO.IT2100A_9_chemi_2013-01-01_00:00:00,IT2100A,12.2058,43.1331,242.0,Suburban,Background
Italy,2023,SPO.IT2114A_9_chemi_2013-02-06_00:00:00,IT2114A,12.5469,43.3675,623.0,Suburban,Industrial
Italy,2020,SPO.IT2109A_9_chemi_2013-05-15_00:00:00,IT2109A,12.4197,42.5519,329.0,Urban,Background
Italy,2019,SPO.IT0755A_9_chemi_1991-01-02_00:00:00,IT0755A,12.0564,44.215,26.0,Urban,Traffic
Italy,2023,SPO.IT1048A_9_chemi_1996-04-01_00:00:00,IT1048A,12.0489,44.2192,29.0,Urban,Background
Italy,2014,SPO.IT1672A_9_chemi_2004-10-07_00:00:00,IT1672A,10.4303,44.2997,1120.0,Rural,Background
Italy,2019,SPO.IT1910A_9_chemi_2008-03-04_00:00:00,IT1910A,10.3708,44.9261,30.0,Suburban,Background
Italy,2023,SPO.IT1911A_9_chemi_2008-02-02_00:00:00,IT1911A,10.2889,44.6575,202.0,Rural,Background
Italy,2022,SPO.IT1180A_9_chemi_1998-06-02_00:00:00,IT1180A,12.3661,43.1031,290.0,Urban,Background
Italy,2018,SPO.IT1860A_9_chemi_2012-06-20_00:00:00,IT1860A,12.7372,42.7397,319.0,Urban,Background
Italy,2021,SPO.IT1011A_9_chemi_2012-12-19_00:00:00,IT1011A,12.6508,42.56,128.0,Urban,Traffic
Italy,2018,SPO.IT1745A_9_chemi_1999-10-09_00:00:00,IT1745A,12.7133,42.7447,282.0,Suburban,Industrial
Italy,2013,SPO.IT1915A_9_chemi_2008-01-29_00:00:00,IT1915A,12.6275,43.9328,165.0,Rural,Background
Italy,2018,SPO.IT2004A_9_chemi_2010-02-26_00:00:00,IT2004A,12.3747,43.1044,305.0,Urban,Traffic
Italy,2020,SPO.IT1924A_9_chemi_2008-01-10_00:00:00,IT1924A,10.0192,44.9894,48.0,Rural,Background
Italy,2018,SPO.IT1927A_9_chemi_2008-07-21_00:00:00,IT1927A,11.9814,44.5265,1.0,Rural,Background
Italy,2014,SPO.IT2128A_9_chemi_2013-12-18_00:00:00,IT2128A,8.2921,46.1276,281.0,Suburban,Background
Italy,2022,SPO.IT2067A_9_chemi_2009-06-20_00:00:00,IT2067A,12.6186,43.3178,498.0,Suburban,Industrial
Italy,2013,SPO.IT1920A_9_chemi_2007-05-22_00:00:00,IT1920A,10.8189,44.5412,131.0,Urban,Traffic
Italy,2013,SPO.IT0187A_9_chemi_1990-04-26_00:00:00,IT0187A,11.6131,44.8425,8.0,Urban,Traffic
Italy,2014,SPO.IT2104A_9_chemi_2011-12-14_00:00:00,IT2104A,8.1598,45.6642,666.0,Suburban,Background
Italy,2021,SPO.IT1365A_9_chemi_2000-01-02_00:00:00,IT1365A,12.6236,42.5819,156.0,Urban,Background
Italy,2019,SPO.IT1451A_9_chemi_2001-01-01_00:00:00,IT1451A,11.6394,44.6622,11.0,Rural,Background
Italy,2013,SPO.IT0702A_9_chemi_1989-04-01_00:00:00,IT0702A,10.6244,44.6997,,Urban,Traffic
Italy,2013,SPO.IT2142A_9_chemi_2013-01-01_00:00:00,IT2142A,15.4408,41.5467,150.0,Rural,Background
Italy,2023,SPO.IT1152A_9_chemi_2001-01-01_00:00:00,IT1152A,10.8836,44.7994,25.0,Suburban,Background
Italy,2013,SPO.IT0892A_9_chemi_2001-01-01_00:00:00,IT0892A,11.355,44.4833,43.0,Urban,Background
Italy,2018,SPO.IT2105A_9_chemi_2013-01-01_00:00:00,IT2105A,12.2458,43.4569,284.0,Urban,Background
Italy,2021,SPO.IT2094A_9_chemi_2015-09-11_00:00:00,IT2094A,16.2345,38.3909,660.0,Rural,Background
Italy,2018,SPO.IT1159A_9_chemi_1998-01-02_00:00:00,IT1159A,11.3283,44.4997,54.0,Urban,Traffic
Italy,2014,SPO.IT0940A_9_chemi_1994-01-25_00:00:00,IT0940A,10.6647,44.6908,50.0,Urban,Background
Italy,2014,SPO.IT1163A_9_chemi_2001-01-01_00:00:00,IT1163A,11.4164,44.4722,64.0,Urban,Traffic
Italy,2013,SPO.IT1043A_9_chemi_2001-01-01_00:00:00,IT1043A,12.5533,44.0625,6.0,Urban,Background
Italy,2013,SPO.IT1029A_9_chemi_1995-09-02_00:00:00,IT1029A,11.7203,44.3556,42.0,Urban,Traffic
Italy,2013,SPO.IT1105A_9_chemi_2005-01-01_00:00:00,IT1105A,10.3367,44.7883,55.0,Urban,Traffic
Italy,2023,SPO.IT0804A_9_chemi_2005-01-01_00:00:00,IT0804A,10.3317,44.7936,60.0,Urban,Background
Italy,2019,SPO.IT1179A_9_chemi_2001-01-01_00:00:00,IT1179A,11.9611,44.8397,-2.0,Rural,Background
Italy,2021,SPO.IT1919A_9_chemi_2008-12-17_00:00:00,IT1919A,11.9422,44.7417,0.0,Rural,Background
Italy,2014,SPO.IT1917A_9_chemi_2008-01-01_00:00:00,IT1917A,11.2997,44.7383,16.0,Suburban,Background
Italy,2019,SPO.IT1728A_9_chemi_2004-03-01_00:00:00,IT1728A,12.6517,42.5522,138.0,Urban,Background
Italy,2023,SPO.IT1908A_9_chemi_2008-08-01_00:00:00,IT1908A,12.4025,44.0958,32.0,Suburban,Background
Italy,2019,SPO.IT1923A_9_chemi_2006-01-12_00:00:00,IT1923A,9.6933,45.0489,61.0,Urban,Traffic
Italy,2013,SPO.IT1533A_9_chemi_2006-01-01_00:00:00,IT1533A,8.4151,45.3284,130.0,Urban,Traffic
Italy,2018,SPO.IT1182A_9_chemi_1998-06-02_00:00:00,IT1182A,12.4419,43.0889,197.0,Urban,Traffic
Italy,2013,SPO.IT1916A_9_chemi_2008-09-23_00:00:00,IT1916A,12.42,44.0131,78.0,Suburban,Background
Italy,2019,SPO.IT2113A_9_chemi_2013-11-01_00:00:00,IT2113A,12.1367,42.7372,143.0,Suburban,Background
Italy,2019,SPO.IT2158A_9_chemi_2014-06-01_00:00:00,IT2158A,12.4017,43.9081,540.0,Rural,Background
Italy,2018,SPO.IT0721A_9_chemi_2001-01-01_00:00:00,IT0721A,10.9047,44.636,39.0,Urban,Traffic
Italy,2022,SPO.IT2097A_9_chemi_2012-01-01_00:00:00,IT2097A,10.9261,44.15,811.0,Rural,Background
Italy,2018,SPO.IT2027A_9_chemi_2010-04-21_00:00:00,IT2027A,12.2247,43.9275,615.0,Rural,Background
Italy,2013,SPO.IT1847A_9_chemi_2006-01-01_00:00:00,IT1847A,6.8359,45.0348,1077.0,Suburban,Traffic
Italy,2023,SPO.IT2292A_9_chemi_2023-01-01_00:00:00,IT2292A,7.8639,44.082,950.0,Rural,Background
Italy,2013,SPO.IT1204A_9_chemi_1999-03-30_00:00:00,IT1204A,12.2256,44.42,4.0,Urban,Background
Italy,2020,SPO.IT0860A_9_chemi_1992-12-18_00:00:00,IT0860A,11.2314,43.7858,41.0,Urban,Traffic
Italy,2013,SPO.IT1928A_9_chemi_2009-02-25_00:00:00,IT1928A,12.3322,44.2839,0.0,Suburban,Background
Italy,2013,SPO.IT2073A_9_chemi_2010-02-16_00:00:00,IT2073A,10.7914,44.5394,118.0,Urban,Background
Italy,2020,SPO.IT1071A_9_chemi_1997-01-01_00:00:00,IT1071A,10.7717,43.7131,16.0,Suburban,Background
Italy,2019,SPO.IT1975A_9_chemi_2009-07-31_00:00:00,IT1975A,9.6692,45.0383,61.0,Urban,Background
Italy,2021,SPO.IT0945A_9_chemi_1996-01-01_00:00:00,IT0945A,11.1053,43.8747,62.0,Urban,Traffic
Italy,2019,SPO.IT2075A_9_chemi_2010-12-21_00:00:00,IT2075A,11.2861,44.5,56.0,Suburban,Background
Italy,2017,SPO.IT2141A_9_chemi_2013-01-01_00:00:00,IT2141A,15.3867,41.6308,150.0,Rural,Background
Italy,2013,SPO.IT0980A_9_chemi_2007-09-01_00:00:00,IT0980A,7.2989,45.7303,576.0,Suburban,Background
Italy,2013,SPO.IT2121A_9_chemi_2012-06-28_00:00:00,IT2121A,8.4584,45.6894,301.0,Urban,Traffic
Italy,2014,SPO.IT1942A_9_chemi_2010-01-01_00:00:00,IT1942A,11.0942,42.6706,40.0,Rural,Background
Italy,2022,SPO.IT2032A_9_chemi_2010-06-22_00:00:00,IT2032A,11.1419,43.4728,105.0,Urban,Background
Italy,2018,SPO.IT1187A_9_chemi_2004-02-14_00:00:00,IT1187A,10.5739,43.8408,10.0,Urban,Background
Italy,2018,SPO.IT1654A_9_chemi_1997-11-04_00:00:00,IT1654A,11.0919,43.8728,54.0,Urban,Background
Italy,2018,SPO.IT1557A_9_chemi_2002-01-01_00:00:00,IT1557A,10.3217,43.52,13.0,Urban,Background
Italy,2021,SPO.IT2074A_9_chemi_2010-05-20_00:00:00,IT2074A,9.3669,44.7347,765.0,Rural,Background
Italy,2023,SPO.IT1644A_9_chemi_2011-06-15_00:00:00,IT1644A,10.4536,43.8689,120.0,Rural,Background
Italy,2020,SPO.IT1269A_9_chemi_1998-03-02_00:00:00,IT1269A,9.0167,39.07,22.0,Suburban,Industrial
Italy,2023,SPO.IT1347A_9_chemi_1994-08-31_00:00:00,IT1347A,8.3603,40.815,15.0,Suburban,Industrial
Italy,2019,SPO.IT2183A_9_chemi_2014-09-26_00:00:00,IT2183A,10.3327,43.5689,8.0,Urban,Background
Italy,2023,SPO.IT1914A_9_chemi_2008-05-01_00:00:00,IT1914A,10.6639,44.8731,22.0,Rural,Background
Italy,2022,SPO.IT1902A_9_chemi_2008-05-01_00:00:00,IT1902A,12.4681,43.0669,209.0,Rural,Background
Italy,2018,SPO.IT1918A_9_chemi_2008-09-18_00:00:00,IT1918A,11.6497,44.825,9.0,Urban,Background
Italy,2018,SPO.IT1407A_9_chemi_1998-03-01_00:00:00,IT1407A,9.0325,40.2372,181.0,Suburban,Industrial
Italy,2023,SPO.IT2242A_9_chemi_2016-03-24_00:00:00,IT2242A,11.4669,43.623,121.0,Urban,Background
Italy,2018,SPO.IT2005A_9_chemi_2010-10-14_00:00:00,IT2005A,9.4917,40.9275,17.0,Suburban,Background
Italy,2019,SPO.IT1375A_9_chemi_2000-12-02_00:00:00,IT1375A,9.0153,39.4436,124.0,Rural,Background
Italy,2014,SPO.IT1509A_9_chemi_2000-01-03_00:00:00,IT1509A,8.7861,45.4097,124.0,Suburban,Background
Italy,2014,SPO.IT1948A_9_chemi_2009-01-30_00:00:00,IT1948A,8.3103,44.808,258.0,Rural,Background
Italy,2019,SPO.IT1996A_9_chemi_2010-04-30_00:00:00,IT1996A,8.7731,40.2564,532.0,Rural,Background
Italy,2018,SPO.IT1771A_9_chemi_2006-06-23_00:00:00,IT1771A,10.9063,44.6506,34.0,Urban,Background
Italy,2013,SPO.IT1030A_9_chemi_1995-10-02_00:00:00,IT1030A,11.8706,44.2833,,Urban,Background
Italy,2014,SPO.IT1921A_9_chemi_2008-07-02_00:00:00,IT1921A,11.1779,44.9278,4.0,Rural,Background
Italy,2013,SPO.IT1670A_9_chemi_2005-01-19_00:00:00,IT1670A,12.2392,44.1392,37.0,Urban,Background
Italy,2023,SPO.IT2209A_9_chemi_2016-01-01_00:00:00,IT2209A,11.8734,44.2856,35.0,Urban,Background
Italy,2018,SPO.IT0883A_9_chemi_1993-04-26_00:00:00,IT0883A,11.3239,43.7892,195.0,Rural,Background
Italy,2013,SPO.IT0861A_9_chemi_1992-12-22_00:00:00,IT0861A,11.2722,43.7731,49.0,Urban,Traffic
Italy,2018,SPO.IT2156A_9_chemi_2014-01-01_00:00:00,IT2156A,10.6228,44.7003,59.0,Urban,Traffic
Italy,2019,SPO.IT0903A_9_chemi_1993-11-27_00:00:00,IT0903A,10.7339,44.5161,150.0,Suburban,Background
Italy,2021,SPO.IT1149A_9_chemi_2012-06-13_00:00:00,IT1149A,10.8817,43.2478,353.0,Suburban,Background
Türkiye,2019,SPO-TR050241_0008,TR050241,35.4575,40.8743,747.0,Urban,Background
Türkiye,2019,SPO-TR060141_0008,TR0010A,32.8229,39.9183,915.0,Urban,Background
Switzerland,2023,SPO-CH0056A_00009_100,CH0056A,8.3044,47.0458,441.0,Urban,Traffic
Türkiye,2016,SPO-TR410221_0009,TR0084A,29.5372,40.7887,69.0,Urban,Industrial
Türkiye,2019,SPO-TR160512_0008,TR160512,29.0459,40.1957,143.0,Suburban,Background
Türkiye,2020,SPO-TR050431_0009,TR050431,35.838,40.6572,405.0,Urban,Traffic
Türkiye,2022,SPO-TR260322_0009,TR260322,30.6175,39.7147,897.0,Urban,Industrial
Türkiye,2019,SPO-TR260441_0008,TR260441,30.564,39.7578,803.0,Urban,Background
Türkiye,2021,SPO-TR110141_0009,TR0026A,29.9778,40.1411,534.0,Urban,Background
Türkiye,2019,SPO-TR110241_0008,TR110241,30.0529,39.904,755.0,Urban,Background
Türkiye,2023,SPO-TR450341_0009,TR450341,27.8402,38.9264,105.0,Urban,Background
Türkiye,2023,SPO-TR450641_0009,TR450641,28.1599,38.4815,113.0,Urban,Background
Türkiye,2020,SPO-TR0602041_0009,TR062041,32.8562,39.9989,1006.0,Urban,Background
Switzerland,2021,SPO-CH0058A_00009_100,CH0058A,8.5261,47.3952,433.0,Urban,Traffic
Türkiye,2019,SPO-TR160231_0009,TR160231,29.0805,40.1857,189.0,Urban,Traffic
Türkiye,2019,SPO-TR4101322_0008,TR411322,29.4251,40.8458,258.0,Suburban,Industrial
Türkiye,2019,SPO-TR0601721_0009,TR061721,32.9072,39.9646,949.0,Urban,Industrial
Türkiye,2020,SPO-TR060941_0008,TR0002A,32.5852,39.972,794.0,Urban,Background
Türkiye,2023,SPO-TR061421_0009,TR061421,32.7443,39.9816,868.0,Urban,Industrial
Türkiye,2022,SPO-TR290141_0009,TR0046A,39.4809,40.4608,1199.0,Urban,Background
Türkiye,2016,SPO-TR100313_0009,TR100313,27.9786,40.4897,61.0,Rural,Background
Türkiye,2023,SPO-TR430341_0009,TR430341,29.9697,39.428,935.0,Urban,Background
Türkiye,2020,SPO-TR170141_0009,TR0032A,26.4058,40.1369,9.0,Urban,Background
Türkiye,2017,SPO-TR060231_0009,TR0003A,32.8782,39.9369,887.0,Urban,Traffic
Türkiye,2023,SPO-TR420921_0009,TR420921,32.5133,37.8445,1016.0,Urban,Industrial
Türkiye,2020,SPO-TR410141_0008,TR0083A,29.9513,40.7658,8.0,Urban,Background
Türkiye,2022,SPO-TR260541_0009,TR260541,30.4972,39.7648,793.0,Urban,Background
Türkiye,2021,SPO-TR160341_0009,TR160341,29.5002,40.0809,289.0,Urban,Background
Switzerland,2022,SPO-CH0057A_00009_100,CH0057A,9.374,47.4271,675.0,Urban,Traffic
Italy,2013,SPO.IT1963A_9_chemi_2009-07-16_00:00:00,IT1963A,7.2454,45.4302,1576.0,Rural,Background
Türkiye,2017,SPO-TR010441_0009,TR0004A,35.3124,36.9992,25.0,Urban,Background
Türkiye,2016,SPO-TR050341_0009,TR050341,35.6518,40.8368,581.0,Urban,Background
Türkiye,2017,SPO-TR060831_0009,TR0015A,32.8594,39.9273,860.0,Urban,Traffic
Türkiye,2018,SPO-TR010341_0009,TR0014A,35.344,37.0041,28.0,Urban,Background
Türkiye,2020,SPO-TR061541_0009,TR061541,32.1295,39.5766,853.0,Urban,Background
Türkiye,2021,SPO-TR061622_0009,TR061622,32.5765,39.9838,794.0,Urban,Industrial
Türkiye,2020,SPO-TR040141_0008,TR0007A,43.0397,39.7214,1630.0,Urban,Background
Italy,2019,SPO.IT1551A_9_chemi_1993-04-01_00:00:00,IT1551A,11.1928,43.7569,45.0,Urban,Background
Türkiye,2023,SPO-TR270441_0009,TR270441,37.8039,37.0099,532.0,Urban,Background
Türkiye,2019,SPO-TR411122_0009,TR411122,29.8845,40.7042,25.0,Urban,Industrial
Türkiye,2020,SPO-TR420141_0009,TR0085A,32.4753,37.8601,1028.0,Urban,Background
Türkiye,2023,SPO-TR061341_0009,TR061341,32.8939,39.9168,930.0,Urban,Background
Türkiye,2017,SPO-TR060313_0009,TR060313,33.0173,40.2908,1144.0,Rural,Background
Türkiye,2021,SPO-TR160421_0009,TR160421,29.2054,40.1954,131.0,Urban,Industrial
Türkiye,2019,SPO-TR170221_0008,TR170221,27.0498,40.0292,82.0,Urban,Industrial
Türkiye,2021,SPO-TR080213_0009,TR080213,41.4907,41.4668,136.0,Rural,Background
Italy,2021,SPO.IT2154A_9_chemi_2014-04-10_00:00:00,IT2154A,10.5242,42.9319,40.0,Urban,Background
Italy,2014,SPO.IT1524A_9_chemi_2004-01-01_00:00:00,IT1524A,8.0333,44.7037,164.0,Urban,Background
Italy,2023,SPO.IT1593A_9_chemi_2010-01-01_00:00:00,IT1593A,11.1192,42.7786,10.0,Urban,Background
Italy,2020,SPO.IT2239A_9_chemi_2009-01-09_00:00:00,IT2239A,10.5599,44.0055,130.0,Urban,Background
Italy,2022,SPO.IT1377A_9_chemi_1998-03-01_00:00:00,IT1377A,8.5947,39.9092,3.0,Urban,Background
Italy,2018,SPO.IT1378A_9_chemi_1998-03-01_00:00:00,IT1378A,8.5978,39.8989,10.0,Urban,Background
Italy,2018,SPO.IT1220A_9_chemi_2000-10-13_00:00:00,IT1220A,8.4547,39.0806,2.0,Rural,Background
Italy,2019,SPO.IT1309A_9_chemi_2006-01-01_00:00:00,IT1309A,9.5017,40.9283,15.0,Urban,Traffic
Türkiye,2022,SPO-TR0601941_0009,TR061941,32.8578,39.8711,1103.0,Urban,Background
Türkiye,2022,SPO-TR061842_0009,TR061842,32.6406,39.861,1016.0,Urban,Background
Türkiye,2019,SPO-TR250531_0008,TR250531,41.2732,39.9083,1905.0,Urban,Traffic
Türkiye,2021,SPO-TR010213_0009,TR0016A,35.3491,36.8545,12.0,Rural,Background
Türkiye,2016,SPO-TR060441_0009,TR0011A,32.7957,39.9677,883.0,Urban,Background
Italy,2013,SPO.IT1121A_9_chemi_2001-09-05_00:00:00,IT1121A,7.5602,45.1758,335.0,Rural,Background
Italy,2014,SPO.IT2168A_9_chemi_1996-01-01_00:00:00,IT2168A,7.6491,45.0249,243.0,Urban,Background
Türkiye,2023,SPO-TR280241_0009,TR280241,38.3986,40.9144,38.0,Urban,Background
Türkiye,2022,SPO-TR310541_0009,TR310541,36.1383,36.2113,68.0,Urban,Background
Türkiye,2021,SPO-TR320341_0009,TR320341,30.5794,37.7603,1018.0,Urban,Background
Türkiye,2023,SPO-TR340411_0009,TR340411,29.059,41.0746,9.0,Rural,Background
Türkiye,2019,SPO-TR170541_0009,TR170541,27.2427,40.2151,28.0,Urban,Background
Türkiye,2021,SPO-TR342841_0009,TR342841,28.7296,40.9873,73.0,Urban,Background
Türkiye,2017,SPO-TR190321_0009,TR190321,34.9443,40.5314,793.0,Urban,Industrial
Türkiye,2019,SPO-TR340913_0009,TR340913,29.5634,41.1705,68.0,Rural,Background
Türkiye,2020,SPO-TR343241_0009,TR343241,29.0269,41.0038,17.0,Urban,Background
Türkiye,2023,SPO-TR200341_0009,TR200341,29.7372,38.3005,829.0,Urban,Background
Türkiye,2015,SPO-TR410641_0009,TR410641,30.0077,40.771,8.0,Urban,Background
Türkiye,2022,SPO-TR341931_0009,TR341931,29.0695,40.9943,17.0,Urban,Traffic
Türkiye,2019,SPO-TR250311_0008,TR250311,41.2753,39.8677,2164.0,Suburban,Background
Türkiye,2020,SPO-TR150141_0009,TR0030A,30.2945,37.723,964.0,Urban,Background
Türkiye,2019,SPO-TR250241_0008,TR250241,41.2703,39.9184,1852.0,Urban,Background
Switzerland,2018,SPO-CH0017A_00009_100,CH0017A,7.5821,47.5659,260.0,Urban,Background
Türkiye,2020,SPO-TR350741_0008,TR0065A,27.0828,38.3958,13.0,Urban,Background
Türkiye,2015,SPO-TR340841_0009,TR340841,28.872,41.102,128.0,Urban,Background
Türkiye,2016,SPO-TR420341_0009,TR420341,32.5163,37.8682,1014.0,Urban,Background
Türkiye,2023,SPO-TR040241_0009,TR040241,44.0836,39.5476,1592.0,Urban,Background
Türkiye,2015,SPO-TR160613_0009,TR160613,28.8715,40.2234,87.0,Rural,Background
Türkiye,2023,SPO-TR410913_0009,TR410913,30.0066,41.1307,33.0,Rural,Background
Türkiye,2020,SPO-TR030441_0009,TR030441,30.5529,38.7477,1016.0,Urban,Background
Türkiye,2019,SPO-TR4101522_0009,R4101522,29.5803,40.8383,,Suburban,Industrial
Türkiye,2023,SPO-TR270341_0009,TR270341,37.3956,37.0444,902.0,Urban,Background
Türkiye,2018,SPO-TR100531_0009,TR100531,27.8905,39.6487,132.0,Urban,Traffic
Türkiye,2015,SPO-TR060741_0009,TR0001A,32.8628,39.9673,874.0,Urban,Background
Türkiye,2022,SPO-TR220141_0009,TR0039A,26.585,41.6592,41.0,Urban,Background
Türkiye,2016,SPO-TR170313_0009,TR170313,26.7706,40.4031,12.0,Rural,Background
Türkiye,2022,SPO-TR250413_0009,TR250413,41.5721,40.0335,1862.0,Rural,Background
Türkiye,2021,SPO-TR310222_0009,TR0118A,36.2239,36.7141,99.0,Suburban,Industrial
Türkiye,2021,SPO-TR140331_0009,TR140331,31.5995,40.7324,733.0,Urban,Traffic
Türkiye,2019,SPO-TR180141_0008,TR0033A,33.6169,40.5997,731.0,Urban,Background
Spain,2023,SP_28049003_12_8,ES1869A,-3.5424,40.4306,594.0,Urban,Traffic
Türkiye,2019,SPO-TR380131_0008,TR0077A,35.4696,38.7236,1056.0,Urban,Traffic
Türkiye,2020,SPO-TR343841_0009,TR343841,29.2259,41.0032,112.0,Urban,Background
Switzerland,2022,SPO-CH0029A_00009_100,CH0029A,7.5947,47.567,255.0,Urban,Traffic
Türkiye,2020,SPO-TR190231_0008,TR190231,34.9673,40.5466,838.0,Urban,Traffic
Italy,2022,SPO.IT1186A_9_chemi_1998-08-02_00:00:00,IT1186A,10.245,43.8839,3.0,Urban,Background
Türkiye,2023,SPO-TR062131_0009,TR062131,32.8499,39.9401,849.0,Urban,Traffic
Türkiye,2021,SPO-TR260231_0009,TR260231,30.5298,39.7664,801.0,Urban,Traffic
Türkiye,2020,SPO-TR342741_0009,TR0061A,28.8267,40.9989,31.0,Urban,Background
Türkiye,2019,SPO-TR360231_0008,TR360231,43.0968,40.601,1757.0,Urban,Traffic
Türkiye,2019,SPO-TR340141_0009,TR340141,28.7899,41.0955,142.0,Urban,Background
Spain,2013,SP_28161001_12_8,ES1809A,-3.6803,40.1852,610.0,Suburban,Background
Italy,2019,SPO.IT1571A_9_chemi_2000-12-01_00:00:00,IT1571A,10.9053,43.9408,80.0,Urban,Background
Italy,2020,SPO.IT1560A_9_chemi_2002-01-15_00:00:00,IT1560A,10.3297,43.5547,9.0,Urban,Traffic
Türkiye,2019,SPO-TR140441_0009,TR140441,31.6049,40.7262,715.0,Urban,Background
Italy,2020,SPO.IT2184A_9_chemi_2014-09-10_00:00:00,IT2184A,11.325,43.3378,316.0,Urban,Traffic
Italy,2020,SPO.IT1277A_9_chemi_2012-01-01_00:00:00,IT1277A,9.6944,40.575,39.0,Urban,Background
Italy,2014,SPO.IT1243A_9_chemi_2006-01-01_00:00:00,IT1243A,8.5514,40.7103,192.0,Suburban,Traffic
Italy,2021,SPO.IT2006A_9_chemi_2010-10-31_00:00:00,IT2006A,8.5214,39.1656,96.0,Suburban,Background
Türkiye,2019,SPO-TR411021_0008,TR411021,29.7888,40.746,4.0,Urban,Industrial
Türkiye,2019,SPO-TR100411_0008,TR100411,27.004,39.5996,24.0,Urban,Background
Türkiye,2023,SPO-TR351221_0009,TR351221,27.2326,38.4537,35.0,Urban,Industrial
Spain,2013,SP_31201014_12_8,ES1747A,-1.651,42.826,418.0,Urban,Background
Italy,2023,SPO.IT2322A_9_chemi_2022-01-01_00:00:00,IT2322A,12.6789,42.5723,148.0,Suburban,Industrial
Türkiye,2018,SPO-TR080141_0009,TR0020A,41.8183,41.1753,617.0,Urban,Background
Spain,2018,SP_28007004_12_8,ES1890A,-3.8337,40.3419,693.0,Urban,Background
Türkiye,2015,SPO-TR220341_0009,TR220341,26.6353,40.8512,133.0,Urban,Background
Switzerland,2014,SPO-CH0002R_00009_100,CH0002R,6.9445,46.8131,489.0,Rural,Background
Türkiye,2018,SPO-TR4101241_0009,TR411241,29.4366,40.8108,161.0,Urban,Background
Italy,2022,SPO.IT1998A_9_chemi_2010-06-23_00:00:00,IT1998A,8.4325,39.2242,116.0,Suburban,Background
Türkiye,2022,SPO-TR340341_0009,TR340341,28.9748,41.0923,91.0,Urban,Background
Spain,2023,SP_31010001_12_8,ES1749A,-2.173,42.898,530.0,Suburban,Background
Türkiye,2021,SPO-TR342041_0009,TR0056A,29.0336,40.9919,12.0,Urban,Background
Spain,2015,SP_31216001_12_8,ES1755A,-1.284,42.579,397.0,Suburban,Industrial
Switzerland,2016,SPO-CH0022A_00009_100,CH0022A,8.3007,47.0677,484.0,Suburban,Background
Italy,2013,SPO.IT1976A_9_chemi_2007-01-01_00:00:00,IT1976A,7.3231,45.7331,567.0,Suburban,Industrial
Türkiye,2016,SPO-TR340531_0009,TR340531,28.9945,41.066,120.0,Urban,Traffic
Türkiye,2021,SPO-TR421341_0009,TR421341,32.5289,37.8998,1007.0,Urban,Background
Spain,2021,SP_31149002_12_8,ES2068A,-1.913,43.082,473.0,Suburban,Background
Türkiye,2021,SPO-TR342931_0009,TR342931,28.9753,41.0025,7.0,Urban,Traffic
Türkiye,2023,SPO-TR061141_0009,TR061141,32.64,39.9398,823.0,Urban,Background
Türkiye,2020,SPO-TR340741_0008,TR340741,29.2688,40.9845,128.0,Urban,Background
Türkiye,2018,SPO-TR342141_0009,TR342141,28.9828,41.0877,11.0,Urban,Background
Spain,2014,SP_31232002_12_8,ES1661A,-1.628,42.074,383.0,Rural,Industrial
Türkiye,2020,SPO-TR342541_0008,TR0059A,29.1622,41.0136,162.0,Urban,Background
Sweden,2020,SPO-SE274590_00009_100,SE274590,11.9568,57.6937,11.0,Urban,Traffic
Italy,2013,SPO.IT1519A_9_chemi_2000-07-01_00:00:00,IT1519A,8.1695,44.4122,392.0,Rural,Background
Türkiye,2016,SPO-TR340611_0009,TR340611,28.2555,41.0732,35.0,Urban,Background
Spain,2022,SP_28047002_12_8,ES1803A,-4.0143,40.6339,873.0,Urban,Traffic
Türkiye,2020,SPO-TR350541_0009,TR0063A,27.2214,38.4692,72.0,Urban,Background
Switzerland,2021,SPO-CH0054A_00009_100,CH0054A,7.4625,46.9631,554.0,Urban,Background
